,lat,long,alt,bssid,duplicated,signal_strength
63056,59.350400199999996,18.06663,53.0,eduroam,False,-84.42857142857143
63093,59.350309700000004,18.0663461,58.0,eduroam,False,-84.88888888888889
63133,59.3501837,18.0661049,55.0,eduroam,False,-82.11111111111111
63170,59.3500747,18.0660262,55.0,eduroam,False,-76.33333333333333
63223,59.3457596,18.0716507,0.0,eduroam,False,-92.0
63252,59.34614379999999,18.071406399999997,63.0,eduroam,False,-89.08333333333333
63347,59.3462679,18.0718134,57.0,eduroam,False,-89.2
63431,59.3465003,18.0719374,55.0,eduroam,False,-90.6
63485,59.3468149,18.0717016,46.0,eduroam,False,-89.5
63532,59.3468946,18.071566100000002,48.0,eduroam,False,-88.3157894736842
63636,59.3471784,18.0713535,50.0,eduroam,False,-85.44444444444444
63664,59.3473589,18.0712932,58.0,eduroam,False,-83.13333333333334
63725,59.3476484,18.070851,54.0,eduroam,False,-85.42857142857143
63777,59.3477983,18.070573100000004,56.0,eduroam,False,-82.28571428571429
63832,59.347885600000005,18.0704753,49.0,eduroam,False,-82.9
63877,59.3480061,18.070324,46.0,eduroam,False,-87.0
63919,59.348189399999995,18.0702219,44.0,eduroam,False,-87.27272727272727
63977,59.3483544,18.0701702,47.0,eduroam,False,-87.61538461538461
64039,59.3486515,18.070032100000002,56.0,eduroam,False,-86.91666666666667
64089,59.3487981,18.069983800000003,51.0,eduroam,False,-84.9090909090909
64134,59.348878899999995,18.069777300000002,38.0,eduroam,False,-89.6
64181,59.348997600000004,18.0695294,45.0,eduroam,False,-92.14285714285714
64220,59.3492851,18.069194600000003,47.0,eduroam,False,-89.83333333333333
64251,59.349357299999994,18.0689077,53.0,eduroam,False,-89.25
64276,59.34941479999999,18.0688238,59.0,eduroam,False,-87.5
64299,59.349433999999995,18.0686264,54.0,eduroam,False,-86.0
64315,59.349565399999996,18.068486800000002,51.0,eduroam,False,-86.0
64367,59.349548899999995,18.068027999999998,61.0,eduroam,False,-82.5
64380,59.35006070000001,18.0671392,0.0,eduroam,False,-79.9090909090909
64437,59.350144799999995,18.0670568,68.0,eduroam,False,-88.0
64472,59.3462683,18.0691116,0.0,eduroam,False,-85.5
64486,59.35015670000001,18.0670663,0.0,eduroam,False,-81.42857142857143
64507,59.349866799999994,18.0668118,69.0,eduroam,False,-84.5625
64557,59.350151600000004,18.066689800000002,69.0,eduroam,False,-85.9
64582,59.3501704,18.0670285,64.0,eduroam,False,-81.81818181818181
64610,59.3500914,18.0668655,61.0,eduroam,False,-81.18181818181819
64671,59.349818400000004,18.0665357,62.0,eduroam,False,-83.70588235294117
64723,59.34964670000001,18.066731,63.0,eduroam,False,-85.6
64753,59.3496761,18.066785600000003,60.0,eduroam,False,-85.81818181818181
64781,59.34970229999999,18.066716500000002,64.0,eduroam,False,-81.75
64804,59.3497005,18.066748800000003,58.0,eduroam,False,-82.55555555555556
64830,59.349701100000004,18.066751500000002,58.0,eduroam,False,-85.0
64857,59.3497002,18.066751699999998,58.0,eduroam,False,-86.7
64889,59.34969939999999,18.0667508,58.0,eduroam,False,-83.8
64918,59.34969920000001,18.0667532,58.0,eduroam,False,-83.22222222222223
64946,59.3496988,18.066755,58.0,eduroam,False,-84.125
64975,59.3497061,18.066785999999997,59.0,eduroam,False,-83.66666666666667
64996,59.3497076,18.0668008,58.0,eduroam,False,-80.75
65023,59.3497105,18.0668045,59.0,eduroam,False,-81.0
65050,59.349705500000006,18.066808899999998,60.0,eduroam,False,-84.9
65078,59.3497068,18.0668035,58.0,eduroam,False,-83.82352941176471
65105,59.349707200000005,18.066801899999998,58.0,eduroam,False,-83.22222222222223
65132,59.349709999999995,18.0667989,58.0,eduroam,False,-81.14285714285714
65158,59.3497122,18.0667815,58.0,eduroam,False,-84.625
65183,59.3497101,18.0667703,56.0,eduroam,False,-83.9
65208,59.34971410000001,18.0667577,56.0,eduroam,False,-83.77777777777777
65234,59.349714600000006,18.066748800000003,55.0,eduroam,False,-84.0
65257,59.3497157,18.0667438,55.0,eduroam,False,-83.0
65282,59.34971289999999,18.0667422,54.0,eduroam,False,-83.375
65309,59.349714600000006,18.0667428,54.0,eduroam,False,-84.0
65334,59.349714600000006,18.0667426,54.0,eduroam,False,-84.0
65363,59.349714600000006,18.0667424,54.0,eduroam,False,-84.0
65387,59.349714399999996,18.066744600000003,55.0,eduroam,False,-85.5
65412,59.3497123,18.0667428,54.0,eduroam,False,-84.33333333333333
65438,59.3497113,18.0667475,55.0,eduroam,False,-83.22222222222223
65468,59.3497127,18.066746,55.0,eduroam,False,-83.6
65494,59.3497089,18.0667465,56.0,eduroam,False,-85.44444444444444
65515,59.3497068,18.0667423,56.0,eduroam,False,-83.82352941176471
65535,59.349706700000006,18.0667421,56.0,eduroam,False,-78.4
65557,59.3497066,18.0667421,56.0,eduroam,False,-84.4
65584,59.3497066,18.066742,56.0,eduroam,False,-84.4
65635,59.3497066,18.0667422,56.0,eduroam,False,-84.4
65661,59.349706499999996,18.0667421,56.0,eduroam,False,-84.375
65721,59.349706499999996,18.0667422,56.0,eduroam,False,-84.375
65777,59.349706499999996,18.0667423,56.0,eduroam,False,-84.375
65795,59.3497064,18.0667423,56.0,eduroam,False,-83.58823529411765
65879,59.3497064,18.0667421,56.0,eduroam,False,-83.58823529411765
65906,59.3496785,18.0666007,62.0,eduroam,False,-83.57142857142857
65934,59.3496358,18.066366,74.0,eduroam,False,-82.75
65963,59.3496173,18.0663332,68.0,eduroam,False,-81.7
65998,59.3496145,18.066399,66.0,eduroam,False,-83.88888888888889
66030,59.3496137,18.0664034,66.0,eduroam,False,-85.92307692307692
66067,59.349613899999994,18.0664045,66.0,eduroam,False,-82.54545454545455
66101,59.349614,18.066405,66.0,eduroam,False,-77.66666666666667
66128,59.3496142,18.066405300000003,66.0,eduroam,False,-82.875
66159,59.3496144,18.0664065,66.0,eduroam,False,-85.77777777777777
66188,59.3496147,18.066407,66.0,eduroam,False,-85.125
66215,59.349615,18.0664078,66.0,eduroam,False,-80.16666666666667
66239,59.3496152,18.0664081,66.0,eduroam,False,-83.0
66266,59.3496517,18.0664871,67.0,eduroam,False,-86.25
66293,59.3497536,18.0669086,77.0,eduroam,False,-86.88888888888889
66317,59.349769900000005,18.066939399999995,72.0,eduroam,False,-81.0
66338,59.3497644,18.066825,77.0,eduroam,False,-77.5
66362,59.349767299999996,18.0668198,78.0,eduroam,False,-82.57142857142857
66387,59.3497676,18.0668201,78.0,eduroam,False,-82.07692307692308
66409,59.3497676,18.0668202,78.0,eduroam,False,-82.07692307692308
66428,59.3497677,18.0668193,78.0,eduroam,False,-78.28571428571429
66442,59.3497677,18.066819,78.0,eduroam,False,-78.28571428571429
